rating,title,text,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,positive_sentiment,negative_sentiment,neutral_sentiment
5.0,I just love it,It is a great product br At first I was afraid to try it with my iPhone even though the paper we put inside to test it came out dry But once we started using it with iPhone we were thrilled it works perfectly we took pictures underwater you can easily work the touch screen and can even talk on the phone without removing the case br Thank you,B00NQWGHTM,B01ITNRHNM,AEE77ATCUGIHFFBJ2HFDO773JJCA,1436285866000,0,True,0.036,0.0842,0.8798
5.0,IF YOU DROP YOUR PHONE A LOT YOU ABSOLUTELY NEED THIS CASE.,BEST PHONE CASE PERIOD END OF STORY I DROP MY PHONE APPROXIMATELY X PER WEEK AND HAVE HAD THIS CASE ON FOR YEARS AND MY PHONE HAS NOT ONE CRACK OR SCRATCH ON IT,B011ERM9Z6,B011ERMDPW,AEUXMOFTWXONLOQ2N4M5B4IRIEJQ,1495379702000,0,True,0.0145,0.0504,0.9352
3.0,Phone that came locked instead of unlocked.,I specifically ordered an unlocked phone so we could purchase a SIM card in Germany on our vacation When we got there it was a locked phone The phone works fine but I was very upset about the locked phone We had to purchase a small phone to make contacts with our friends while traveling in Germany,B004T36GCU,B004T36GCU,AG663SZOGNEXROXF454OGEBQ6O5Q,1407856667000,0,True,0.6133,0.3457,0.041
5.0,Great for working outdoors,My husband works outdoors and has dropped his phone from up high a few times This case keeps his phone safe,B07BBK1HW8,B07BBK1HW8,AH7FGT2NKMFUEHIOAMYDV7G5ZHMA,1540244905743,0,True,0.0406,0.551,0.4084
5.0,The wife loves it,Wife loves her new case She gets compliments on it all the time,B07VJZ7FGY,B07QZSK1KX,AEJZKJSYDJIG4RFZC4NZCM4GCLJQ,1598482766628,0,True,0.0028,0.0094,0.9878
5.0,Bought this as gift,Bought it for my father who is one of the old school gotta have the phone on the belt buckle types He loves it,B07DJ5X32F,B07DJ65VG7,AGKQTHFU7G33JZRFS7W2AXYBA2MQ,1593197638137,0,True,0.0052,0.068,0.9268
5.0,Spigen never lets me down,I was first drawn to Spigen cases because I liked the kickstand on my buddy s phone about yrs ago or longer and he told me how awesome the brand was I agree I ve had one on every phone since then They re well made fit tight protect well and look great The kickstand is something I can no longer live without,B0BJSSYVYK,B0BJRMGBHW,AHORQOG3FDJML3TGOSXUYSQSVYEA,1677085819976,1,True,0.0058,0.0266,0.9675
5.0,Great note 9 bumper cover with hard cover for screen,Great sturdy item you will be disappointed,B07G543NXQ,B07G543NXQ,AGSSRPU44QDEMMQP37RV3S3UR7WA,1536526549473,0,True,0.0539,0.1546,0.7914
1.0,it is  cheap transparent plastic screen  not  9H or tempered glass,it is cheap transparent plastic screen not H or tempered glass br br returned it,B07VYN35Y4,B07VYN35Y4,AEMUGM5OMCSLYBBU7XM5P3HLE2PA,1607790310256,0,True,0.2067,0.6873,0.106
1.0,DOES NOT WORK PROTECTS NOTHING,Hole my phone as in this case if it truly worked you would receive NO phone calls I did so much for protection very disappointed will return ge another,B07HF526TT,B07HF526TT,AFNF4DB4URJ4WEPQILRHMEPTLDFQ,1590507815080,3,True,0.9029,0.0855,0.0117
1.0,NOT EASY!,It is a tussle adjusting this item and most times it doesn t hold good idea but it needs improvement,B00JJU2YUG,B00JJU2YUG,AFM6KYO2IPWHE2RXRIOZBBFT2TZQ,1454961485000,0,True,0.6328,0.3293,0.0378
5.0,Car charger,Great value for the money,B07WGZ8DSL,B0BV19D1VF,AEHSZCD2GHKSFNOL2WCZ7MXB6JKQ,1660129015732,0,True,0.0094,0.0366,0.954
3.0,Not clear,When I bought matte I had no idea they would be so matte You can certainly tell there is a cover on the phone,B004063SWM,B004063SWM,AFOB7FTHURVE2MWCQDK2M5LFRFDQ,1359484955000,0,True,0.2034,0.5965,0.2002
5.0,Five Stars,Very sturdy well made comes in a neat box which I know the younger generation appreciates,B014INJCT4,B0BYS7ZYJ1,AGCU5BAIWDRRJET7WG73BRNMJTQA,1494908199000,0,True,0.0039,0.0295,0.9666
3.0,Not what I was expecting,I had high hope for this device but there is a lot of static background noise when listening I have to be careful to make a noise first when talking or it cuts off the first sounds The battery life is great but the it is not good for full time usage The Bluetooth also keeps disconnecting even though my phone S is in my pocket br I will have to use this for a backup device when my other earpiece is charging br I will not recommend this product to my friends,B08B12PZX5,B08B12PZX5,AFQ2EZSWM63NDVP5XB2IQTTOE43A,1600094882720,0,True,0.8341,0.1419,0.024
1.0,Doesn't protect the screen if it falls off!,The adhesive is limited to the edges only Yeah you don t have to fight bubbles and you don t lose touch sensitivity but it will fall off in no time at all Sad product As others have mentioned don t waist your time I neglected to see the reviews as I want this product to work because I liked the design of the corner protection,B08K42KQKX,B08K42KQKX,AHTTELRUQDQJXIKXLSGOZEBKNGQA,1604155194796,0,True,0.6353,0.3027,0.062
5.0,Five Stars,Works well pieces soft piece and one hard shell,B008JBWM58,B008JBWM58,AGJ7QREEXKPDKPXRQMTF4M3UZLLA,1450401718000,1,True,0.0096,0.1396,0.8508
5.0,Cameras lens covers,I love the lens covers Very colorful and I like the fact that they protect the camera lenses,B0BKT3N1ZJ,B0BKT3N1ZJ,AG662YC33XE6H7EZHJYQDWBK5Z5Q,1677357489467,0,True,0.0029,0.013,0.984
1.0,One Star,They don t tell you that you need a special heating machine to install this,B010GF4SQA,B010GF4SQA,AG36NQPLQWZL6WOIIF42AAATOGPA,1485202429000,1,True,0.539,0.4423,0.0187
5.0,Does not look good with dark phones,Not very pretty with non silver phones,B0757CLHGG,B0757CLHGG,AE2CC4TNPOAVOKX7V66KSHOTG72Q,1523998431822,0,True,0.8329,0.1534,0.0137
5.0,Phone Saver,I ve only had my new phone for a week and have dropped it a few times already The screen saver is a life saver,B01N7RONL4,B01N7RONL4,AEJPJUPCOEBZG4SWLREKW4NKUB3Q,1492255320000,0,True,0.0893,0.1787,0.732
5.0,Very Strong Protective Phone Case At A Great Value,I just wish I had read the description better because I ordered separate screen protectors and did not see that one is included with the case making this an even great value This is something I have always had on my phones but this one is extra strong and makes me feel far safer than the previous phone models I also like the texturized back and feel to it which allows for better gripping on the phone,B09N7NN89T,B09WTWCB5W,AFJVUOKZTH3FQS3UFLEDE3U2ABAA,1671588138534,6,True,0.0542,0.1984,0.7474
1.0,This product is worthless,No No No No GOOD br This product is NOT working properly NOT charging to a cell phone br Of course it worked well for few weeks br Worst thing is that I couldn t return or replace at this moment cuz it s purchased little over month ago br Just do NOT buy it,B00P7N0320,B00P7N0320,AEQRIG2GYZ6COITEGERHYNPCWTRQ,1534178615393,0,True,0.9304,0.06,0.0097
5.0,Awesome band!,I m going to go for awesome product a d the price it s just perfect Right out of the box very easy to take off links since it fitted kinda large so I took link from each side and it was ready to go I work with my hands and my watch only have a glass cover so the band gets a real beat during the day so after a hours shift and still looking new that s all I needed I will make sure to get a couple extras just for in case scenario,B08F7MKFQX,B08F7MKFQX,AE7PDSNCS3EK4NP3JGQ7GVX6VIJA,1615091708244,0,True,0.0065,0.0387,0.9548
4.0,Good protection,I just wish they didn t come off so easy,B085WPSJXW,B085WPSJXW,AEMWZLNRHU7ZTQEMBB6O6JZU523Q,1602384459653,0,True,0.7414,0.2444,0.0142
3.0,It is loose.,The box doesn t fit the phone and it slides around Also the rubber pulls my hair when I talk on the phone,B0057UAM6K,B0057UAM6K,AFEF2ROPTFYQPO2A4TFYDBWCRQPA,1358968898000,0,True,0.7435,0.242,0.0145
5.0,Still tickin',Love it fits my phone perfect nice and snug a smidge of a problem getting on but nothing crazy have dropped phone a few times since I ve put it on no breakage or one piece popping or breaking off it has taken a lickin and still tickin,B009GI5G6U,B009GI5G6U,AES2KFKFH5MGTHNMKIYGE34RJYBA,1380001262000,1,True,0.0258,0.1037,0.8705
4.0,good but,like the case cute not super rugged but knew that when ordered took a while to ship receive only had it a few weeks and starting to discolor and rub off HOWEVER overall is doing what intended and expected the discolor due to white case would recommend product overall,B00IJ5NMYY,B00IJ5NMYY,AGBSVLFT5GTSJ6JDY55FVEN2FUYQ,1400761040000,3,True,0.3153,0.4634,0.2214
5.0,Great product and great value!,I got of them to a package and am still using the first one I put on It is holding well to my case and the elastic is still in good shape,B08P6HWCWX,B0C2HQXGC3,AGTSSHKA4HTPDZJOYOVWQ3E6TXCQ,1663083116741,2,True,0.0072,0.1862,0.8066
5.0,Worked great,Swam in ocean snorkeling etc worked great for entire month Would recommend and buy again,B09JS4SDP8,B09DYD41ZF,AFW4LN5W7LKNWJ5AKVNC3PS2ZXNQ,1642558137212,0,True,0.0026,0.0205,0.9769
3.0,May try another one when time comes,Average quality for bargain price Artwork is good,B017SMNA7M,B017SMNA7M,AG4ITD7V2QISLFWO5JABRZRCZ4CA,1483314159000,0,True,0.014,0.1074,0.8786
5.0,The Shield fit the phone very well.,The delivery was speedy The price was reasonable,B07BXX41YT,B07BXX41YT,AHSDD2LW6YJWNAOQV7CTAH4UMBZA,1663180815858,0,True,0.0055,0.0282,0.9663
5.0,Excellent,This product is excellent quality It met my expectations It works Perfect Highly Recommend,B085WWPNY4,B09TJ1T9YW,AG4RPC2MI57CGW2VB4QU4PQPTRZA,1627574176059,0,True,0.0044,0.0111,0.9845
5.0,"Great variety of cables, well made",These cables came in a drawstring bag to keep them all together They seem like high quality cables I love the braided cables because I have never had one fray on me yet There are foot foot and foot cables included Fast delivery well packaged I expect them to last I received this item at a discounted price in exchange for an honest review This did not influence my opinion,B073WV4974,B073WV4974,AHYKEZTRYXRZFNGXLJMIA2WIOX6Q,1517247926958,0,False,0.0097,0.054,0.9363
1.0,Slipperier than the actual phone,The case is white not clear and it is slipperier than the actual g I guess I ll be shopping for a case in person instead of depending on the reviews and description High Gloss Non Slip Finish which is a joke btw of a website,B00FZXPJU8,B00FZXPJU8,AEXJTWQLR52TB5XPYB2L3KISYUEQ,1403153701000,0,True,0.8423,0.1455,0.0121
5.0,Five Stars,Buy this and forget those Cheap unbranded offshore metal boxes Those have failed me this has not,B00RHMFQSA,B00RHMFQSA,AFPRE4JBH4Z5FRHUWQZBPF6QIVAA,1532650031868,0,True,0.779,0.1765,0.0444
5.0,Made the Icon usable again.,If these things fit your ear they are awesome The earpiece that came with the Icon worked at first but it got soft and wouldn t stay in my ear I can wear the Icon with the Eargel all day long It never falls out and I hardly notice that it is there,B003C7E3NI,B003C7E3NI,AGCHPNAT5YNKA654YCODYMFZLQMQ,1412374576000,0,True,0.0129,0.0676,0.9195
5.0,Red,This came a lot faster than expected The color is a nice vibrant red My yr old was very excited and I am no longer concerned with if he drops the I pod touch,B009OUFNFO,B009OUFNFO,AFD4H4PVEK472ZOOOFZFSCOBQ4IQ,1393607050000,0,True,0.0074,0.0278,0.9648
5.0,Really like this case,Had an Otter Defender before this which protected the phone from grandchildren and much abuse but was so large as to negate the design volume and weight value of having an iPhone This case is much sleeker and although it doesn t provide the same degree of bullet proof protection looks like it will do the job,B005S6RYKK,B005S6RYKK,AHZJXIMCZRO2KNIAKJ3IX6XUMUGQ,1354981202000,0,True,0.193,0.5674,0.2397
5.0,Exactly what i needed,I was concerned because I was told that the Popsockets do NOT attach to a Mophie phone charger It attached perfectly and everything is perfect,B07G33YWVF,B07G33YWVF,AGCP4NUHBQHTF6NX3R7TEJOAOSAQ,1593672989767,0,True,0.3173,0.4344,0.2483
5.0,So far so good. No real damage to the wires because of ...,So far so good No real damage to the wires because of their design I keep one by my bed and it gets stepped on frequently and no slow charge Awesome,B00CTM5L0Q,B00CTM5L0Q,AHVCYYYB65SLPDNX7C26GYBQSR4Q,1453395418000,0,True,0.0261,0.127,0.8469
5.0,Great Pop,Love the color It has stayed on my phone without any problems I do have to remove the cap to charge on wireless charger but it s easy to do Looks great with my case,B01J64C25G,B01J64C25G,AE67SCOOTQZQEA3NGIKCNTUNAXVA,1564280815215,0,True,0.0053,0.0343,0.9604
5.0,Protects the screen and keeps it from turn off,This was a perfect piece of equipment for me For some reason I would find my phone turned off,B07R7V4P7Z,B07R7V4P7Z,AFVSEGDRLKHAMUF2XA4IJ3I674ZQ,1597826527648,0,True,0.0509,0.1403,0.8087
